country,year,nitrous_oxide,government_expenditure_on_education,forest_area,agricultural_land,total_population,population_growth,renewable_energy_consumption,GDP,inflation,renewable_electricity
Panama,2012,,,,,,,,,6.175970059661,
Panama,2011,,,,,,,,,5.84409898477483,
Panama,2010,,,,,,,,,2.59015390175783,
Panama,2009,,,,,,,,,6.47095991225275,
Panama,2008,,,,,,,,,7.5274953011119,
Panama,2007,,,,,,,,,4.82493992296615,
Panama,2006,,,,,,,,,1.9699848219835,
Panama,2005,,,,,,,,,1.74832129569238,
Panama,2004,,,,,,,,,1.96500459793643,
Panama,2003,,,,,,,,,1.13136421793709,
Panama,2002,,,,,,,,,1.6713357522538,
Panama,2001,,,,,,,,,1.02821444277517,
Panama,2000,,,,,,,,,-1.24818220172959,
Panama,1999,,,,,,,,,0.842387065816965,
Panama,1998,,,,,,,,,0.99751922630054,
Panama,1997,,,,,,,,,1.60883893747285,
Panama,1996,,,,,,,,,-0.942384025084792,
Panama,1995,,,,,,,,,0.466707137487447,
Panama,1994,,,,,,,,,3.67974569908094,
Panama,1993,,,,,,,,,3.55470465338318,
Panama,1992,,,,,,,,,5.06105934128773,
Panama,1991,,,,,,,,,0.49279652829064,
Panama,1990,,,,,,,,,0.565205375241405,
Syrian Arab Republic,2020,,,,,,,,,54.6038476153931,
Syrian Arab Republic,2019,,,,,,,,,19.8313540100224,
Syrian Arab Republic,2018,,,,,,,,,13.1879402830296,
Syrian Arab Republic,2017,,,,,,,,,37.2209382232321,
Syrian Arab Republic,2016,,,,,,,,,36.8710415587113,
Syrian Arab Republic,2015,,,,,,,,,38.2145477487644,
Syrian Arab Republic,2014,,,,,,,,,37.0945840345087,
Syrian Arab Republic,2013,,,,,,,,,31.7701939095293,
Syrian Arab Republic,2012,,,,,,,,,26.2462552485551,
Syrian Arab Republic,2011,,,,,,,,,11.5740778155847,
Syrian Arab Republic,2010,,,,,,,,,6.8992650940543,
Syrian Arab Republic,2009,,,,,,,,,-2.78022303939403,
Syrian Arab Republic,2008,,,,,,,,,15.9501259770903,
Syrian Arab Republic,2007,,,,,,,,,10.7690643740435,
Syrian Arab Republic,2006,,,,,,,,,9.09650632380644,
Syrian Arab Republic,2005,,,,,,,,,11.9504489708053,
Syrian Arab Republic,2004,,,,,,,,,10.3263712398652,
Syrian Arab Republic,2003,,,,,,,,,-1.43064021841795,
Syrian Arab Republic,2002,,,,,,,,,0.394124325358419,
Syrian Arab Republic,2001,,,,,,,,,6.55411843600844,
Syrian Arab Republic,2000,,,,,,,,,9.70098596983003,
Syrian Arab Republic,1999,,,,,,,,,7.44219677268558,
Syrian Arab Republic,1998,,,,,,,,,-0.717712586814741,
Syrian Arab Republic,1997,,,,,,,,,2.75712224933042,
Syrian Arab Republic,1996,,,,,,,,,10.1710796886465,
Syrian Arab Republic,1995,,,,,,,,,5.41155285509424,
Syrian Arab Republic,1994,,,,,,,,,14.0896830498087,
Syrian Arab Republic,1993,,,,,,,,,4.88389983631374,
Syrian Arab Republic,1992,,,,,,,,,5.58194055508412,
Syrian Arab Republic,1991,,,,,,,,,7.84519753162868,
Syrian Arab Republic,1990,,,,,,,,,23.8225663973854,
Aruba,2020,,,,,,,,,-5.58888895935915,
Aruba,2019,,,,,,,,,2.99671224813551,
Aruba,2018,,,,,,,,,0.65831761028133,
Aruba,2017,,,,,,,,,-1.75393532953404,
Aruba,2016,,,,,,,,,-1.38971311410744,
Aruba,2015,,,,,,,,,2.53159203921001,
Aruba,2014,,,,,,,,,2.33510856206473,
Aruba,2013,,,,,,,,,-1.9867549668874,
Aruba,2012,,,,,,,,,0.168847373421684,
Aruba,2011,,,,,,,,,4.01181416993168,
Aruba,2010,,,,,,,,,-1.21664207022754,
Aruba,2009,,,,,,,,,1.70383781144128,
Aruba,2008,,,,,,,,,4.26406334686595,
Aruba,2007,,,,,,,,,5.15793661182397,
Aruba,2006,,,,,,,,,3.48522647295395,
Aruba,2005,,,,,,,,,5.06249126984655,
Aruba,2004,,,,,,,,,2.81721365536811,
Aruba,2003,,,,,,,,,3.03079849433546,
Aruba,2002,,,,,,,,,4.4466037644241,
Aruba,2001,,,,,,,,,-2.82482461011597,
Aruba,2000,,,,,,,,,1.02758253884063,
Aruba,1999,,,,,,,,,2.19006066092493,
Aruba,1998,,,,,,,,,6.59295050184228,
Aruba,1997,,,,,,,,,3.70423775271973,
Aruba,1996,,,,,,,,,3.25948642303557,
Aruba,1995,,,,,,,,,3.37583749127457,
Aruba,1994,,,,,,,,,6.28797536126895,
Aruba,1993,,,,,,,,,5.30031405765243,
Aruba,1992,,,,,,,,,3.82233511678332,
Aruba,1991,,,,,,,,,5.61485981621823,
Aruba,1990,,,,,,,,,5.76986990463084,
American Samoa,2020,,,,,,,,,5.32929828061563,
American Samoa,2019,,,,,,,,,1.74828930007058,
American Samoa,2018,,,,,,,,,1.69536107125778,
American Samoa,2017,,,,,,,,,-1.94089005769675,
American Samoa,2016,,,,,,,,,1.40582171236608,
American Samoa,2015,,,,,,,,,1.4697327650683,
American Samoa,2014,,,,,,,,,-0.962160294226521,
American Samoa,2013,,,,,,,,,2.24358974358974,
American Samoa,2012,,,,,,,,,17.3684210526316,
American Samoa,2011,,,,,,,,,-0.52356020942409,
American Samoa,2010,,,,,,,,,-15.3648895532304,
American Samoa,2009,,,,,,,,,25.776397515528,
American Samoa,2008,,,,,,,,,11.0593351972663,
American Samoa,2007,,,,,,,,,3.16061220726536,
American Samoa,2006,,,,,,,,,2.81367521367521,
American Samoa,2005,,,,,,,,,-1.36558343263874,
American Samoa,2004,,,,,,,,,-3.25907462221531,
American Samoa,2003,,,,,,,,,1.36505293715847,
American Samoa,2002,,,,,,,,,,
American Samoa,2001,,,,,,,,,,
American Samoa,2000,,,,,,,,,,
American Samoa,1999,,,,,,,,,,
American Samoa,1998,,,,,,,,,,
American Samoa,1997,,,,,,,,,,
American Samoa,1996,,,,,,,,,,
American Samoa,1995,,,,,,,,,,
American Samoa,1994,,,,,,,,,,
American Samoa,1993,,,,,,,,,,
American Samoa,1992,,,,,,,,,,
American Samoa,1991,,,,,,,,,,
American Samoa,1990,,,,,,,,,,
Bosnia and Herzegovina,2020,,,,,,,,,0.0621425496305932,
Bosnia and Herzegovina,2019,,,,,,,,,2.47150468459363,
Bosnia and Herzegovina,2018,,,,,,,,,2.79162490401892,
Bosnia and Herzegovina,2017,,,,,,,,,1.77870702677497,
Bosnia and Herzegovina,2016,,,,,,,,,1.33330596746471,
Bosnia and Herzegovina,2015,,,,,,,,,1.36573070914964,
Bosnia and Herzegovina,2014,,,,,,,,,1.00033721930362,
Bosnia and Herzegovina,2013,,,,,,,,,-0.224122003175367,
Bosnia and Herzegovina,2012,,,,,,,,,0.795773347301477,
Bosnia and Herzegovina,2011,,,,,,,,,2.43252790824482,
Bosnia and Herzegovina,2010,,,,,,,,,1.40629396620604,
Bosnia and Herzegovina,2009,,,,,,,,,0.18546652937485,
Bosnia and Herzegovina,2008,,,,,,,,,7.33535128597794,
Bosnia and Herzegovina,2007,,,,,,,,,6.19756939107606,
Bosnia and Herzegovina,2006,,,,,,,,,7.80012735973601,
Bosnia and Herzegovina,2005,,,,,,,,,6.18901576798206,
Bosnia and Herzegovina,2004,,,,,,,,,2.16197157775764,
Bosnia and Herzegovina,2003,,,,,,,,,1.41086147967751,
Bosnia and Herzegovina,2002,,,,,,,,,5.00786637251515,
Bosnia and Herzegovina,2001,,,,,,,,,4.72611761621648,
Bosnia and Herzegovina,2000,,,,,,,,,21.836243008953,
Bosnia and Herzegovina,1999,,,,,,,,,8.35572908019428,
Bosnia and Herzegovina,1998,,,,,,,,,-1.58192536116569,
Bosnia and Herzegovina,1997,,,,,,,,,13.0114821806682,
Bosnia and Herzegovina,1996,,,,,,,,,-17.0567633722412,
Bosnia and Herzegovina,1995,,,,,,,,,8.84743319022225,
Bosnia and Herzegovina,1994,,,,,,,,,,
Bosnia and Herzegovina,1993,,,,,,,,,,
Bosnia and Herzegovina,1992,,,,,,,,,,
Bosnia and Herzegovina,1991,,,,,,,,,,
Bosnia and Herzegovina,1990,,,,,,,,,,
Central African Republic,2020,,,,,,,,,1.98216055627785,
Central African Republic,2019,,,,,,,,,2.32783705140642,
Central African Republic,2018,,,,,,,,,-1.22411715845705,
Central African Republic,2017,,,,,,,,,6.44370628779525,
Central African Republic,2016,,,,,,,,,2.98011408445534,
Central African Republic,2015,,,,,,,,,2.70826310785282,
Central African Republic,2014,,,,,,,,,11.8938033016777,
Central African Republic,2013,,,,,,,,,2.48748677760067,
Central African Republic,2012,,,,,,,,,6.18103617692616,
Central African Republic,2011,,,,,,,,,4.00911505710052,
Central African Republic,2010,,,,,,,,,4.21130931097511,
Central African Republic,2009,,,,,,,,,0.711628390754186,
Central African Republic,2008,,,,,,,,,7.07707072361423,
Central African Republic,2007,,,,,,,,,1.83823165042337,
Central African Republic,2006,,,,,,,,,3.33404593869069,
Central African Republic,2005,,,,,,,,,4.18843708159385,
Central African Republic,2004,,,,,,,,,-4.43978593836373,
Central African Republic,2003,,,,,,,,,1.33641863140784,
Central African Republic,2002,,,,,,,,,-2.37188170574854,
Central African Republic,2001,,,,,,,,,0.425938675009292,
Central African Republic,2000,,,,,,,,,8.5066010783456,
Central African Republic,1999,,,,,,,,,4.08471548975844,
Central African Republic,1998,,,,,,,,,-0.414154094982351,
Central African Republic,1997,,,,,,,,,0.823381000647387,
Central African Republic,1996,,,,,,,,,-3.54304573295389,
Central African Republic,1995,,,,,,,,,9.89797585830159,
Central African Republic,1994,,,,,,,,,24.4125696821529,
Central African Republic,1993,,,,,,,,,-3.43302031766279,
Central African Republic,1992,,,,,,,,,2.78264702243938,
Central African Republic,1991,,,,,,,,,-0.389815607540783,
Central African Republic,1990,,,,,,,,,1.83664510564687,
Ecuador,2020,,,,,,,,,-0.399099295795224,
Ecuador,2019,,,,,,,,,0.495450027557041,
Ecuador,2018,,,,,,,,,1.81887357109554,
Ecuador,2017,,,,,,,,,1.94639824444045,
Ecuador,2016,,,,,,,,,1.90164677546638,
Ecuador,2015,,,,,,,,,-2.49102075763332,
Ecuador,2014,,,,,,,,,3.03070306911397,
Ecuador,2013,,,,,,,,,3.09504901286289,
Ecuador,2012,,,,,,,,,4.98525306124122,
Ecuador,2011,,,,,,,,,5.66265674725217,
Ecuador,2010,,,,,,,,,7.46507996966288,
Ecuador,2009,,,,,,,,,0.655537559193846,
Ecuador,2008,,,,,,,,,13.8473188994265,
Ecuador,2007,,,,,,,,,6.65050227293493,
Ecuador,2006,,,,,,,,,8.00091082171883,
Ecuador,2005,,,,,,,,,7.73271101107305,
Ecuador,2004,,,,,,,,,4.26184570076396,
Ecuador,2003,,,,,,,,,10.5930870401158,
Ecuador,2002,,,,,,,,,12.0852744211313,
Ecuador,2001,,,,,,,,,28.4142784567463,
Ecuador,2000,,,,,,,,,-7.71406676367923,
Ecuador,1999,,,,,,,,,-26.2999928320854,
Ecuador,1998,,,,,,,,,-3.7826792354184,
Ecuador,1997,,,,,,,,,7.00617304202626,
Ecuador,1996,,,,,,,,,1.49015481451174,
Ecuador,1995,,,,,,,,,5.22255322839003,
Ecuador,1994,,,,,,,,,15.0087193477126,
Ecuador,1993,,,,,,,,,2.64177088971913,
Ecuador,1992,,,,,,,,,4.30322942836226,
Ecuador,1991,,,,,,,,,6.88932038287776,
Ecuador,1990,,,,,,,,,5.81362920255557,
"Gambia, The",2020,,,,,,,,,2.18875895856547,
"Gambia, The",2019,,,,,,,,,6.25220639943007,
"Gambia, The",2018,,,,,,,,,6.95176403794258,
"Gambia, The",2017,,,,,,,,,3.92171862000133,
"Gambia, The",2016,,,,,,,,,7.82062274860979,
"Gambia, The",2015,,,,,,,,,9.72036242675256,
"Gambia, The",2014,,,,,,,,,5.21172310682789,
"Gambia, The",2013,,,,,,,,,5.93313138058191,
"Gambia, The",2012,,,,,,,,,3.84516021372072,
"Gambia, The",2011,,,,,,,,,4.57212350369147,
"Gambia, The",2010,,,,,,,,,5.64433086097335,
"Gambia, The",2009,,,,,,,,,4.51330535299645,
"Gambia, The",2008,,,,,,,,,2.47584586803727,
"Gambia, The",2007,,,,,,,,,4.41482490193262,
"Gambia, The",2006,,,,,,,,,1.30320399765218,
"Gambia, The",2005,,,,,,,,,4.11380528257159,
"Gambia, The",2004,,,,,,,,,94.1901141376152,
"Gambia, The",2003,,,,,,,,,12.8939411821531,
"Gambia, The",2002,,,,,,,,,10.3913445898093,
"Gambia, The",2001,,,,,,,,,1.80543765163377,
"Gambia, The",2000,,,,,,,,,2.2169826127346,
"Gambia, The",1999,,,,,,,,,-2.43549436370589,
"Gambia, The",1998,,,,,,,,,5.41182120304006,
"Gambia, The",1997,,,,,,,,,-5.96911945125618,
"Gambia, The",1996,,,,,,,,,8.36856956528243,
"Gambia, The",1995,,,,,,,,,3.9632505001165,
"Gambia, The",1994,,,,,,,,,3.77739655145763,
"Gambia, The",1993,,,,,,,,,5.14232248435012,
"Gambia, The",1992,,,,,,,,,1.95003083677199,
"Gambia, The",1991,,,,,,,,,134.035872371748,
"Gambia, The",1990,,,,,,,,,11.9645333920464,
Iraq,2020,,,,,,,,,-11.220196181598,
Iraq,2019,,,,,,,,,-2.67444003580694,
Iraq,2018,,,,,,,,,18.2039920993937,
Iraq,2017,,,,,,,,,14.6503597888451,
Iraq,2016,,,,,,,,,-11.1041709203303,
Iraq,2015,,,,,,,,,-30.1996539393789,
Iraq,2014,,,,,,,,,-2.84317132634014,
Iraq,2013,,,,,,,,,-0.011597877780062,
Iraq,2012,,,,,,,,,2.66976938276827,
Iraq,2011,,,,,,,,,24.6894374235643,
Iraq,2010,,,,,,,,,16.5867407502258,
Iraq,2009,,,,,,,,,-19.521200513663,
Iraq,2008,,,,,,,,,30.17540867057,
Iraq,2007,,,,,,,,,14.4423764486694,
Iraq,2006,,,,,,,,,23.0447439728744,
Iraq,2005,,,,,,,,,35.8578508536369,
Iraq,2004,,,,,,,,,17.3122113353183,
Iraq,2003,,,,,,,,,13.858583412047,
Iraq,2002,,,,,,,,,8.16170061218413,
Iraq,2001,,,,,,,,,-19.1467310328732,
Iraq,2000,,,,,,,,,24.6124367447872,
Iraq,1999,,,,,,,,,71.1480449204339,
Iraq,1998,,,,,,,,,-15.8607655362647,
Iraq,1997,,,,,,,,,91.4987978379137,
Iraq,1996,,,,,,,,,-12.5441374513527,
Iraq,1995,,,,,,,,,295.367667143564,
Iraq,1994,,,,,,,,,396.438017396824,
Iraq,1993,,,,,,,,,114.467671710368,
Iraq,1992,,,,,,,,,104.500766711417,
Iraq,1991,,,,,,,,,111.126418151993,
Iraq,1990,,,,,,,,,73.6453910407236,
Jamaica,2020,,,,,,,,,3.44085524184395,
Jamaica,2019,,,,,,,,,3.18250309465809,
Jamaica,2018,,,,,,,,,4.99324114976486,
Jamaica,2017,,,,,,,,,6.54976684602491,
Jamaica,2016,,,,,,,,,4.66417119108644,
Jamaica,2015,,,,,,,,,6.65533865269208,
Jamaica,2014,,,,,,,,,6.93001524081384,
Jamaica,2013,,,,,,,,,8.41581565660749,
Jamaica,2012,,,,,,,,,6.57190361388207,
Jamaica,2011,,,,,,,,,5.79618847204975,
Jamaica,2010,,,,,,,,,9.81023516820396,
Jamaica,2009,,,,,,,,,11.6565049802064,
Jamaica,2008,,,,,,,,,13.54680952549,
Jamaica,2007,,,,,,,,,11.3208103797352,
Jamaica,2006,,,,,,,,,8.84819293265961,
Jamaica,2005,,,,,,,,,11.4687438682087,
Jamaica,2004,,,,,,,,,12.8585995341944,
Jamaica,2003,,,,,,,,,11.6240551108509,
Jamaica,2002,,,,,,,,,9.08384842898865,
Jamaica,2001,,,,,,,,,7.80736940095173,
Jamaica,2000,,,,,,,,,10.5870802513251,
Jamaica,1999,,,,,,,,,6.91606081241565,
Jamaica,1998,,,,,,,,,10.5750724482558,
Jamaica,1997,,,,,,,,,9.6086992002076,
Jamaica,1996,,,,,,,,,18.8721078285238,
Jamaica,1995,,,,,,,,,25.1868524028902,
Jamaica,1994,,,,,,,,,31.1072465288465,
Jamaica,1993,,,,,,,,,52.806399666526,
Jamaica,1992,,,,,,,,,60.0357338849959,
Jamaica,1991,,,,,,,,,43.8422876390486,
Jamaica,1990,,,,,,,,,25.1171058836009,
Marshall Islands,2020,,,,,,,,,6.10324803456439,
Marshall Islands,2019,,,,,,,,,-4.52961728218419,
Marshall Islands,2018,,,,,,,,,-1.03402593849137,
Marshall Islands,2017,,,,,,,,,2.47634941020654,
Marshall Islands,2016,,,,,,,,,7.51488991984968,
Marshall Islands,2015,,,,,,,,,-3.21807348699514,
Marshall Islands,2014,,,,,,,,,0.971699921832297,
Marshall Islands,2013,,,,,,,,,-0.53944557890371,
Marshall Islands,2012,,,,,,,,,6.20408351862245,
Marshall Islands,2011,,,,,,,,,7.34621800005372,
Marshall Islands,2010,,,,,,,,,0.96181928284571,
Marshall Islands,2009,,,,,,,,,-0.466596961025445,
Marshall Islands,2008,,,,,,,,,5.46115108692176,
Marshall Islands,2007,,,,,,,,,1.54678877496318,
Marshall Islands,2006,,,,,,,,,3.47974036020382,
Marshall Islands,2005,,,,,,,,,1.75529085464223,
Marshall Islands,2004,,,,,,,,,-0.15636648323337,
Marshall Islands,2003,,,,,,,,,1.38032026476927,
Marshall Islands,2002,,,,,,,,,3.38943582651694,
Marshall Islands,2001,,,,,,,,,-0.32236217000802,
Marshall Islands,2000,,,,,,,,,-0.45468946307534,
Marshall Islands,1999,,,,,,,,,3.11731097309666,
Marshall Islands,1998,,,,,,,,,2.2595163563773,
Marshall Islands,1997,,,,,,,,,6.74280831993595,
Marshall Islands,1996,,,,,,,,,2.79595283349954,
Marshall Islands,1995,,,,,,,,,2.80712662971206,
Marshall Islands,1994,,,,,,,,,2.62466197264889,
Marshall Islands,1993,,,,,,,,,3.03373287268573,
Marshall Islands,1992,,,,,,,,,3.01394875899499,
Marshall Islands,1991,,,,,,,,,5.04434681951436,
Marshall Islands,1990,,,,,,,,,4.98987695588573,
Mongolia,2020,,,,,,,,,3.70672176605325,
Mongolia,2019,,,,,,,,,9.97221325737392,
Mongolia,2018,,,,,,,,,7.96061586692352,
Mongolia,2017,,,,,,,,,10.8004464058994,
Mongolia,2016,,,,,,,,,2.99312676407123,
Mongolia,2015,,,,,,,,,0.609769216362665,
Mongolia,2014,,,,,,,,,7.44883659811595,
Mongolia,2013,,,,,,,,,2.90784833828044,
Mongolia,2012,,,,,,,,,12.7843788551954,
Mongolia,2011,,,,,,,,,15.1192654913522,
Mongolia,2010,,,,,,,,,39.1781879622217,
Mongolia,2009,,,,,,,,,1.82670368859839,
Mongolia,2008,,,,,,,,,21.4487537542602,
Mongolia,2007,,,,,,,,,11.6285676520512,
Mongolia,2006,,,,,,,,,21.9867715760112,
Mongolia,2005,,,,,,,,,20.0984387729962,
Mongolia,2004,,,,,,,,,16.6914730128959,
Mongolia,2003,,,,,,,,,10.2365745343768,
Mongolia,2002,,,,,,,,,6.3696873506597,
Mongolia,2001,,,,,,,,,10.448544658193,
Mongolia,2000,,,,,,,,,11.999691388142,
Mongolia,1999,,,,,,,,,10.8817569804571,
Mongolia,1998,,,,,,,,,-1.93179698964558,
Mongolia,1997,,,,,,,,,21.6721342337923,
Mongolia,1996,,,,,,,,,10.8075727045923,
Mongolia,1995,,,,,,,,,60.2724254276052,
Mongolia,1994,,,,,,,,,64.3193883238151,
Mongolia,1993,,,,,,,,,318.897225339498,
Mongolia,1992,,,,,,,,,173.690682516447,
Mongolia,1991,,,,,,,,,93.3199510815902,
Mongolia,1990,,,,,,,,,23.2429253085626,
Panama,2020,,,,,,,,,-0.550968754665462,
Panama,2019,,,,,,,,,0.315250904240145,
Panama,2018,,,,,,,,,4.33991218559902,
Panama,2017,,,,,,,,,1.72914754624023,
Panama,2016,,,,,,,,,2.00210874842162,
Panama,2015,,,,,,,,,2.47876891776404,
Panama,2014,,,,,,,,,4.19788931010825,
Panama,2013,,,,,,,,,5.5041704616421,
Panama,2012,,,,,,,,,6.175970059661,
Panama,2011,,,,,,,,,5.84409898477483,
Panama,2010,,,,,,,,,2.59015390175783,
Panama,2009,,,,,,,,,6.47095991225275,
Panama,2008,,,,,,,,,7.5274953011119,
Panama,2007,,,,,,,,,4.82493992296615,
Panama,2006,,,,,,,,,1.9699848219835,
Panama,2005,,,,,,,,,1.74832129569238,
Panama,2004,,,,,,,,,1.96500459793643,
Panama,2003,,,,,,,,,1.13136421793709,
Panama,2002,,,,,,,,,1.6713357522538,
Panama,2001,,,,,,,,,1.02821444277517,
Panama,2000,,,,,,,,,-1.24818220172959,
Panama,1999,,,,,,,,,0.842387065816965,
Panama,1998,,,,,,,,,0.99751922630054,
Panama,1997,,,,,,,,,1.60883893747285,
Panama,1996,,,,,,,,,-0.942384025084792,
Panama,1995,,,,,,,,,0.466707137487447,
Panama,1994,,,,,,,,,3.67974569908094,
Panama,1993,,,,,,,,,3.55470465338318,
Panama,1992,,,,,,,,,5.06105934128773,
Panama,1991,,,,,,,,,0.49279652829064,
Panama,1990,,,,,,,,,0.565205375241405,
Syrian Arab Republic,2020,,,,,,,,,54.6038476153931,
Syrian Arab Republic,2019,,,,,,,,,19.8313540100224,
Syrian Arab Republic,2018,,,,,,,,,13.1879402830296,
Syrian Arab Republic,2017,,,,,,,,,37.2209382232321,
Syrian Arab Republic,2016,,,,,,,,,36.8710415587113,
Syrian Arab Republic,2015,,,,,,,,,38.2145477487644,
Syrian Arab Republic,2014,,,,,,,,,37.0945840345087,
Syrian Arab Republic,2013,,,,,,,,,31.7701939095293,
Syrian Arab Republic,2012,,,,,,,,,26.2462552485551,
Syrian Arab Republic,2011,,,,,,,,,11.5740778155847,
Syrian Arab Republic,2010,,,,,,,,,6.8992650940543,
Syrian Arab Republic,2009,,,,,,,,,-2.78022303939403,
Syrian Arab Republic,2008,,,,,,,,,15.9501259770903,
Syrian Arab Republic,2007,,,,,,,,,10.7690643740435,
Syrian Arab Republic,2006,,,,,,,,,9.09650632380644,
Syrian Arab Republic,2005,,,,,,,,,11.9504489708053,
Syrian Arab Republic,2004,,,,,,,,,10.3263712398652,
Syrian Arab Republic,2003,,,,,,,,,-1.43064021841795,
Syrian Arab Republic,2002,,,,,,,,,0.394124325358419,
Syrian Arab Republic,2001,,,,,,,,,6.55411843600844,
Syrian Arab Republic,2000,,,,,,,,,9.70098596983003,
Syrian Arab Republic,1999,,,,,,,,,7.44219677268558,
Syrian Arab Republic,1998,,,,,,,,,-0.717712586814741,
Syrian Arab Republic,1997,,,,,,,,,2.75712224933042,
Syrian Arab Republic,1996,,,,,,,,,10.1710796886465,
Syrian Arab Republic,1995,,,,,,,,,5.41155285509424,
Syrian Arab Republic,1994,,,,,,,,,14.0896830498087,
Syrian Arab Republic,1993,,,,,,,,,4.88389983631374,
Syrian Arab Republic,1992,,,,,,,,,5.58194055508412,
Syrian Arab Republic,1991,,,,,,,,,7.84519753162868,
Syrian Arab Republic,1990,,,,,,,,,23.8225663973854,
Aruba,2020,,,,,,,,,,
Aruba,2019,,,,,,,,,,
Aruba,2018,,,,,,,,,,
Aruba,2017,,,,,,,,,,
Aruba,2016,,,,,,,,,,
Aruba,2015,,,,,,,,,,14.8561614426793
Aruba,2014,,,,,,,,,,15.0992799476326
Aruba,2013,,,,,,,,,,14.9121861868333
Aruba,2012,,,,,,,,,,14.9152542372881
Aruba,2011,,,,,,,,,,12.101020956475
Aruba,2010,,,,,,,,,,11.3273771537971
Aruba,2009,,,,,,,,,,0.0
Aruba,2008,,,,,,,,,,0.0
Aruba,2007,,,,,,,,,,0.0
Aruba,2006,,,,,,,,,,0.0
Aruba,2005,,,,,,,,,,0.0
Aruba,2004,,,,,,,,,,0.0
Aruba,2003,,,,,,,,,,0.0
Aruba,2002,,,,,,,,,,0.0
Aruba,2001,,,,,,,,,,0.0
Aruba,2000,,,,,,,,,,0.0
Aruba,1999,,,,,,,,,,0.0
Aruba,1998,,,,,,,,,,0.0
Aruba,1997,,,,,,,,,,0.0
Aruba,1996,,,,,,,,,,0.0
Aruba,1995,,,,,,,,,,0.0
Aruba,1994,,,,,,,,,,0.0
Aruba,1993,,,,,,,,,,0.0
Aruba,1992,,,,,,,,,,0.0
Aruba,1991,,,,,,,,,,0.0
Aruba,1990,,,,,,,,,,0.0
American Samoa,2020,,,,,,,,,,
American Samoa,2019,,,,,,,,,,
American Samoa,2018,,,,,,,,,,
American Samoa,2017,,,,,,,,,,
American Samoa,2016,,,,,,,,,,
American Samoa,2015,,,,,,,,,,0.885478158205431
American Samoa,2014,,,,,,,,,,0.700882474752302
American Samoa,2013,,,,,,,,,,0.703140481075933
American Samoa,2012,,,,,,,,,,0.70242656449553
American Samoa,2011,,,,,,,,,,0.0
American Samoa,2010,,,,,,,,,,0.0
American Samoa,2009,,,,,,,,,,0.0
American Samoa,2008,,,,,,,,,,0.0
American Samoa,2007,,,,,,,,,,0.0
American Samoa,2006,,,,,,,,,,0.0
American Samoa,2005,,,,,,,,,,0.0
American Samoa,2004,,,,,,,,,,0.0
American Samoa,2003,,,,,,,,,,0.0
American Samoa,2002,,,,,,,,,,0.0
American Samoa,2001,,,,,,,,,,0.0
American Samoa,2000,,,,,,,,,,0.0
American Samoa,1999,,,,,,,,,,0.0
American Samoa,1998,,,,,,,,,,0.0
American Samoa,1997,,,,,,,,,,0.0
American Samoa,1996,,,,,,,,,,0.0
American Samoa,1995,,,,,,,,,,0.0
American Samoa,1994,,,,,,,,,,0.0
American Samoa,1993,,,,,,,,,,0.0
American Samoa,1992,,,,,,,,,,0.0
American Samoa,1991,,,,,,,,,,0.0
American Samoa,1990,,,,,,,,,,0.0
Bosnia and Herzegovina,2020,,,,,,,,,,
Bosnia and Herzegovina,2019,,,,,,,,,,
Bosnia and Herzegovina,2018,,,,,,,,,,
Bosnia and Herzegovina,2017,,,,,,,,,,
Bosnia and Herzegovina,2016,,,,,,,,,,
Bosnia and Herzegovina,2015,,,,,,,,,,35.5173075692623
Bosnia and Herzegovina,2014,,,,,,,,,,36.7264851485149
Bosnia and Herzegovina,2013,,,,,,,,,,41.4646725116039
Bosnia and Herzegovina,2012,,,,,,,,,,29.93182786536
Bosnia and Herzegovina,2011,,,,,,,,,,28.7107329842932
Bosnia and Herzegovina,2010,,,,,,,,,,46.8698902125672
Bosnia and Herzegovina,2009,,,,,,,,,,39.8200153178453
Bosnia and Herzegovina,2008,,,,,,,,,,32.834109154692
Bosnia and Herzegovina,2007,,,,,,,,,,33.9528173794976
Bosnia and Herzegovina,2006,,,,,,,,,,44.0078142610264
Bosnia and Herzegovina,2005,,,,,,,,,,47.595619742898
Bosnia and Herzegovina,2004,,,,,,,,,,46.9751728472659
Bosnia and Herzegovina,2003,,,,,,,,,,39.9520681697142
Bosnia and Herzegovina,2002,,,,,,,,,,48.8456189151599
Bosnia and Herzegovina,2001,,,,,,,,,,48.702763677383
Bosnia and Herzegovina,2000,,,,,,,,,,48.8445680314508
Bosnia and Herzegovina,1999,,,,,,,,,,54.4809927122316
Bosnia and Herzegovina,1998,,,,,,,,,,50.2038118321031
Bosnia and Herzegovina,1997,,,,,,,,,,53.1089560752995
Bosnia and Herzegovina,1996,,,,,,,,,,70.2452316076294
Bosnia and Herzegovina,1995,,,,,,,,,,82.7766416723472
Bosnia and Herzegovina,1994,,,,,,,,,,81.5032987747408
Bosnia and Herzegovina,1993,,,,,,,,,,71.1451758340848
Bosnia and Herzegovina,1992,,,,,,,,,,52.2298850574713
Bosnia and Herzegovina,1991,,,,,,,,,,37.272397533551
Bosnia and Herzegovina,1990,,,,,,,,,,20.8993985784582
Central African Republic,2020,,,,,,,,,,
Central African Republic,2019,,,,,,,,,,
Central African Republic,2018,,,,,,,,,,
Central African Republic,2017,,,,,,,,,,
Central African Republic,2016,,,,,,,,,,
